Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
FAw3.FA	0.0275625842969979	0.0184626216252143	1.49288572644287	0.135467102039477	0.320973987606453	0.383278996633521	0.837442151606753	0.4023440806971	0.355311174807547	0.174074977317403	2.04113871093422	0.041237041576585	-0.0500257780489106	0.0391378847083967	-1.27819319878005	0.201181313628439	0.333541051813115	0.230106684278872	1.44950614041654	0.147196286778169	0.970209042400364	0.412119265164612	2.35419482758914	0.0185628789208734	-0.0653340458217247	0.263119097638303	-0.248305981618773	0.80389767124635	181	173	48	133
XS.VLDL.TG_.	0.0298558182566253	0.0184475123346856	1.61841974760409	0.105572169060033	0.164795442975093	0.377287707398175	0.436789854913492	0.662263757120964	-0.387503094461154	0.192156368781137	-2.01660292041901	0.0437369680160724	-0.0213491989004025	0.0384820830372317	-0.554782829186949	0.579043213267845	0.374359665727827	0.231853622564665	1.61463798402984	0.106389114699172	1.05380370929416	0.414127948389157	2.54463315840712	0.0109392594133568	-0.0786305058613645	0.261461701745335	-0.300734315337513	0.763617099518496	182	174	48	134
DHA	0.0292767934933023	0.0184378796975994	1.58786118433749	0.112317732399771	0.248083669329348	0.377644630251014	0.656923598157481	0.511230043820183	0.336536736616379	0.176433878973127	1.90743829118917	0.0564638548505866	-0.0481774519217182	0.03941902939511	-1.22218767587653	0.221636663293049	0.292889856406252	0.228692053803878	1.28071724196167	0.200293001375034	0.945281351316084	0.41171578285784	2.29595607133302	0.0216783932225743	-0.064055911088746	0.263614256042489	-0.242991073587544	0.808012312498605	180	172	48	132
XS.VLDL.CE	0.0253710297660138	0.0184669965793983	1.37385793390559	0.169485791280508	0.121054025328152	0.377809596177819	0.320410139268079	0.748657440358695	0.330157948448284	0.17570193646678	1.87907973632782	0.0602336065584061	-0.040687436211852	0.0385826778059964	-1.05455190063372	0.291630311938354	0.268223873435303	0.225733126848288	1.18823443054316	0.234741062371606	1.04970409373349	0.413193550863651	2.5404658217424	0.0110704913239679	-0.0937118708115296	0.262665539819589	-0.356772612333903	0.721262040944904	181	173	48	133
M.HDL.TG	0.0250501030824424	0.018376692823662	1.36314533430018	0.172836711637027	0.378144904361254	0.384893147432788	0.982467229888231	0.325869719535936	-0.384940110653399	0.205358366627898	-1.87447980315746	0.060864323246683	-0.0235986316729684	0.0378775559918026	-0.623024138043003	0.533268659848609	0.351549544506866	0.230901472568647	1.52250888916419	0.127881619798222	1.04507840102752	0.415333998887096	2.516236098725	0.0118615693805564	-0.042356309656974	0.258274431905917	-0.163997300640287	0.869733268818788	182	174	48	134
M.VLDL.TG_.	0.0278184535415572	0.0183395751973692	1.51685375708962	0.129303611072204	0.125926546975558	0.380258354870643	0.3311605001247	0.740523254735901	-0.324298549389782	0.179101268475201	-1.81069934429127	0.0701874044232981	-0.020489728462948	0.0386928376478264	-0.529548353352652	0.596425110889167	0.32841056449178	0.226768957445619	1.44821658215956	0.14755648846064	1.01552244924178	0.411446774816864	2.46817452802685	0.0135804088430633	-0.0834572235492408	0.263766072050103	-0.316406211384866	0.751694202959868	182	174	48	134
XS.VLDL.C	0.0253280025522882	0.018464133271508	1.37174067040405	0.170144182677859	0.137248963563195	0.377057495491588	0.364000093365754	0.715857939660971	0.316466521102786	0.17878350896276	1.77011024640256	0.0767087769693132	-0.0411082656016586	0.0385661133531621	-1.06591673434181	0.286461283559224	0.256654747822489	0.225580218958798	1.13775378447242	0.255223307901121	1.04848841414412	0.412933366605758	2.53912252904752	0.0111130894790468	-0.0943903041560451	0.262483180320701	-0.359605152759576	0.719142429684676	181	173	48	133
L.VLDL.PL_.	0.0281234477485924	0.0185968639806768	1.51226829307427	0.130465623710953	0.119770554833631	0.3909100837067	0.306389013294155	0.759308472517125	0.291662443609391	0.17246908355824	1.69109986318738	0.0908177313468366	-0.043609171158699	0.0404806814130307	-1.07728352479416	0.281353620294903	0.248741772776188	0.230509939803959	1.07909347851869	0.280546058155982	1.07871560889292	0.426145105113404	2.53133403610456	0.0113629577349109	-0.174492017069274	0.275288011978645	-0.633852581574855	0.526177033945579	173	165	46	127
Ile	0.0262992855562032	0.0182595073079798	1.44030641750721	0.149780726573327	0.178600235662283	0.377570892959784	0.473024375004738	0.636195789156552	-0.360254049183559	0.215223453364692	-1.67386055539735	0.0941580078960068	-0.0202837775482891	0.0393149889304034	-0.515929880692476	0.60590338358022	0.306629701523078	0.227180747643726	1.3497169311369	0.177106799277172	1.02792242573371	0.415883323137982	2.47166060417543	0.0134487127545484	-0.0931546096082944	0.260501915904128	-0.357596639107169	0.720645193823774	182	174	48	134
Gln	0.0327731039467504	0.0188401438958578	1.73953575556055	0.0819405685631169	0.263799424712549	0.376356345622237	0.700929923943236	0.483346748687763	-0.312225272815863	0.189682311564778	-1.64604316680965	0.0997548720369985	-0.0407233698245722	0.038944220681393	-1.0456845486198	0.295706698951343	0.275088080484826	0.226344692045674	1.21535026069583	0.224232530011743	0.775405828022036	0.419607057833295	1.84793323550362	0.0646120018309951	-0.0491066894453982	0.263425992838797	-0.186415504849019	0.852118934427673	181	173	47	134
