Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
TotCho	0.00346522416094289	0.0192218257885941	0.180275495109268	0.856936292555772	0.313164483558178	0.363386765300325	0.861793861147803	0.388800963664114	-0.308878226492219	0.176479508656087	-1.75022147808754	0.0800801040620596	-0.00677740507666407	0.038659098688469	-0.175312030197062	0.860834459429055	0.449692019475532	0.203391478244573	2.21096785055462	0.027038063443411	-0.289893902914193	0.581218594742303	-0.498769147333844	0.617942025069155	-0.327462396486166	0.386437225582651	-0.847388333234291	0.396778705230393	265	257	53	212
XL_HDL_C_prc	6.17761400949067e-05	0.0194167226180197	0.00318159461358197	0.997461459061839	0.0377053519357734	0.361886754153297	0.104191025239352	0.917017756030235	-0.310611494763243	0.178836729258605	-1.73684396964164	0.0824147155730033	0.00218536034864461	0.039119663138793	0.0558634756360542	0.955450567590916	0.442020495198374	0.201941895374632	2.1888498886195	0.0286077523120643	-0.0693829693409169	0.586927766813846	-0.118213813119738	0.905898245414371	-0.28278614611149	0.389252414163468	-0.726485272337279	0.467541332876235	263	255	53	210
XS_VLDL_C	0.00820401960423051	0.0193751865737132	0.423429192437357	0.671982149753293	0.174924449574025	0.353745549359304	0.494492297898429	0.620958544502341	-0.309116614466496	0.179719792444587	-1.7199920513029	0.0854338864586673	-0.00411751934876061	0.0382548693823955	-0.107633862439887	0.914286134677018	0.432499568419971	0.202512112786698	2.13567258999226	0.0327061100809861	-0.257607588402179	0.578468650790706	-0.44532679178043	0.656083608981801	-0.35709403670801	0.394540266719587	-0.905088952458708	0.365418264345204	265	257	53	212
XS_VLDL_FC	0.00943641820209928	0.0194500754127471	0.485161008471714	0.627562138343613	0.189344347483663	0.354184256450398	0.534592783375676	0.592931474946689	-0.305530684878667	0.178406267445674	-1.71255578210953	0.0867942940061849	-0.00187543186967557	0.0382484061319481	-0.0490329417441805	0.960893043787918	0.447422636390581	0.202856215768103	2.20561462559302	0.0274109941521286	-0.272996899379183	0.579040371443057	-0.471464362145999	0.63730916339721	-0.281697310709745	0.380165768069973	-0.740985470995633	0.458702249725973	265	257	53	212
FAw6	0.00441765922153053	0.019207975634523	0.229990880121202	0.818098856390636	0.275249966918443	0.361098256786016	0.76225781140105	0.445906148217723	-0.288558687048501	0.169403555275981	-1.70338034864971	0.0884969128339328	1.06025819369345e-06	0.0390074127020018	2.71809412686076e-05	0.999978312746616	0.436885065093284	0.202717271589604	2.15514475736309	0.0311505082391655	-0.252258594499593	0.58120076259449	-0.434030047334258	0.664266621683369	-0.198625792078008	0.373663842937565	-0.531562782517323	0.595028847329516	262	254	53	209
XS_VLDL_CE	0.00755553404906377	0.0193478592253299	0.390510079749401	0.696159403249521	0.168885615010221	0.353502066530421	0.477750007709467	0.632828146827022	-0.304754758164604	0.181473409468644	-1.67933560656037	0.0930866552907517	-0.00524855407454999	0.0382698923426013	-0.137145775785405	0.89091557044053	0.426010656473054	0.202385541795049	2.10494609790093	0.0352960003594131	-0.251577745168817	0.578308442089162	-0.435023469932381	0.663545391737541	-0.372216286306327	0.399484150758329	-0.931742312178743	0.35146971395316	265	257	53	212
IDL_CE	0.00634528924324072	0.0193026905651117	0.328725636555009	0.742363075100907	0.21676401442182	0.355541073636288	0.609673622810639	0.542078030918213	-0.282982732917627	0.168753541556272	-1.67689952049548	0.0935621319416804	-0.0073337289062363	0.0383709930289317	-0.191126898923535	0.848426173791636	0.432711349702926	0.202750845909068	2.13420243828227	0.0328262132063372	-0.280946038114827	0.580000951986802	-0.484388925832694	0.628109876213905	-0.276660745429356	0.382707231792329	-0.722904409550019	0.469738614258394	265	257	53	212
IDL_L	0.00748664799106856	0.0193458440889676	0.386989988993966	0.698763619292055	0.22103211874775	0.355413665465287	0.621901013452557	0.534006958691601	-0.283896980947431	0.169420634211457	-1.67569305987306	0.0937983299277992	-0.00494345587847808	0.0383495985912679	-0.128905022740021	0.897432802259687	0.43761590661928	0.20286449821123	2.15718329465226	0.0309913855650246	-0.257807843516193	0.579049879540563	-0.445225623258477	0.656156711356884	-0.281165009442544	0.382938696043132	-0.734229818892148	0.462808682709962	265	257	53	212
M_LDL_PL	0.00472020155892223	0.0191557298781116	0.246411992075321	0.805363324055474	0.210272331802653	0.355905578083874	0.590809317838508	0.554648191043652	-0.287069877678383	0.173262577460726	-1.65684870839148	0.0975500664849485	-0.00130847496125104	0.0387181252376299	-0.0337948945931747	0.973040707146279	0.448203011768772	0.203283781164348	2.20481441855125	0.0274671198456462	-0.206330779084809	0.580304752750369	-0.355555900769206	0.722173174204007	-0.223115997175823	0.37457560146763	-0.595650107219021	0.551408995301548	265	257	53	212
IDL_C	0.00685971274336549	0.0193242778871137	0.354978994994677	0.722605327382946	0.223011351809915	0.35571691824695	0.626934903487199	0.530701906841032	-0.278546285820634	0.16832870413301	-1.65477591748423	0.0979699607769356	-0.00829835143983635	0.0382652127606783	-0.216864113411224	0.8283142453912	0.432302120240368	0.202767706516305	2.13200675624156	0.0330062911452265	-0.275910941748943	0.579798490649224	-0.475873853069183	0.63416425094353	-0.274508647147459	0.382567905828922	-0.717542279331226	0.473039558504887	265	257	53	212
