Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
IDL.CE	0.00618710062008707	0.0192420812309182	0.321540094641407	0.747801132889116	0.429547610356906	0.370426932881792	1.15960145504318	0.246211108312956	-0.342461799443852	0.190780354268604	-1.79505799093806	0.0726444609622531	0.0466439519166531	0.0422188024048171	1.1048146621831	0.269239905922785	0.639533768451058	0.244896506069418	2.61144504964794	0.00901604760149715	1.01295632896917	0.551593052121666	1.83641966676864	0.0662956131137435	0.509005738315677	0.309230758591229	1.64603851387413	0.0997558299308969	172	164	56	116
XS.VLDL.CE	0.0108003436585893	0.0193249774866406	0.558880012463436	0.576243611220746	0.45006839883466	0.374673658922506	1.201227756787	0.229662865152924	-0.343023458846486	0.192918755354264	-1.77807211235932	0.0753920119944021	0.0501129330921857	0.0421031596367938	1.19024162377572	0.233951437649142	0.623453882200418	0.245238339414156	2.54223660007555	0.0110145585314117	0.995460524526314	0.552395231543284	1.80208022749435	0.071532784075723	0.521217553362404	0.310768240019779	1.67719054343916	0.0935052276511837	172	164	56	116
XS.VLDL.C_.	0.00847085313051671	0.0193733082777754	0.437243500648481	0.661934765123677	0.367609529498252	0.364229790845044	1.00927913843996	0.312840782124607	-0.312776437708157	0.183024588901569	-1.70893124025192	0.0874636869158484	0.0346857494720336	0.0438089422823104	0.791750443288819	0.428506203235307	0.575057759821794	0.2455133946441	2.34226633807661	0.0191670315539275	0.969870668984764	0.550464048903981	1.76191464440931	0.0780837199567352	0.483373557061944	0.310255595113903	1.55798497972127	0.119236808760235	172	164	56	116
IDL.C	0.0065978866674051	0.0192047032451666	0.343555772936281	0.731180390271235	0.416606298364757	0.370062528748662	1.12577271677162	0.260261735312932	-0.315543269581038	0.189232042016999	-1.66749386741117	0.0954162428329436	0.0450295909802343	0.0423241346632718	1.06392230670484	0.287363896898834	0.634764274043775	0.24430477575628	2.59824750489945	0.00937009282499459	1.01289189796223	0.55163664397393	1.83615774808842	0.0663343295655251	0.509435513496378	0.308829177873902	1.6495705392979	0.0990308047258383	172	164	56	116
Glol	0.0128810727811726	0.0196587579530919	0.655233296625776	0.512317559659901	0.437982191031099	0.376213557162924	1.16418502919985	0.244349035881283	-0.307618382272338	0.19511485433284	-1.57660155257878	0.11488723530025	0.0656243565095657	0.0432845487791027	1.51611506555079	0.129490259470193	0.717704350697032	0.248860472531177	2.883962822208	0.0039270511234793	1.23108775762599	0.546725271876383	2.25174840263162	0.0243381760058504	0.57004264286507	0.315040785309029	1.80942490447992	0.0703850169844226	172	164	56	116
Gly	0.00620837032376581	0.0194098610499671	0.319856505298183	0.749077110795129	0.0781270685179166	0.371443001793399	0.210333935868233	0.833407050657924	0.305544129989209	0.195346026067348	1.56411745936347	0.117789986478948	0.0633602747933416	0.0424722554863237	1.49180386272973	0.135750571021812	0.643836903437372	0.243007710100455	2.64945051813879	0.0080622777442311	1.2221575769571	0.548109369298602	2.22976954128892	0.0257627464654951	0.439489562723645	0.305548062582124	1.43836475024456	0.150330588745574	172	164	56	116
S.LDL.PL	0.00419944488407141	0.0193269622550504	0.217284269956808	0.827986815025906	0.390964855192298	0.367072971796214	1.06508755814729	0.286836309016818	-0.295757189290401	0.191254879293354	-1.54640336697898	0.122007181515793	0.0520878660110326	0.0420217507219643	1.2395453572525	0.215143602340264	0.65532545325651	0.243912162351623	2.68672725024592	0.0072155846227938	1.08915032977284	0.546013425993396	1.99473177384106	0.0460721419947535	0.4997820781477	0.307087807698459	1.62748915983814	0.103633249041292	172	164	56	116
IDL.L	0.0073649836855576	0.0191709551510238	0.384174060579567	0.700849442568477	0.402417955005622	0.369380321143519	1.08944069830203	0.275959592421408	-0.290312212547052	0.188191871960672	-1.54263948555505	0.122918272025766	0.0466107020800176	0.0421900107149859	1.10478052245342	0.269254702288439	0.638129055157197	0.243972434941132	2.61557849890365	0.00890764431474651	1.0316728181604	0.550694512843526	1.87340311933258	0.0610127396015161	0.507958480673751	0.308165434692585	1.6483304858005	0.0992848721450612	172	164	56	116
EstC	0.00521220116758678	0.0192272448484085	0.271084141731217	0.786326318140213	0.434039987098493	0.375963503567986	1.15447372678291	0.248306003981497	-0.295881728357157	0.193573767134083	-1.52852182781672	0.126383028276033	0.046308167544467	0.0423329310140283	1.09390411755617	0.273997032693873	0.634171604344211	0.243440179447751	2.60504081858156	0.00918633151397678	1.02500980189371	0.5499493210412	1.86382592481994	0.0623461538470404	0.507337235911146	0.307307213540175	1.65091222580371	0.0987564990323147	172	164	56	116
Serum.C	0.00559084421531139	0.0192039810749146	0.291129437875487	0.770952326387027	0.433415024748554	0.375836309724389	1.15320157614997	0.24882765674668	-0.295547221470677	0.193591531191582	-1.52665366946345	0.126847153810069	0.0462636231164002	0.0423378004822075	1.09272618297312	0.274514040245073	0.634989916423131	0.243482139463439	2.60795275506637	0.00910855250851917	1.02467405738107	0.550071792613521	1.86280058556102	0.0624903276350784	0.507848095013653	0.3073399085859	1.65239879633696	0.0984532807549913	172	164	56	116
FreeC	0.00666248358104132	0.0191572406311881	0.347778874280816	0.728006256339813	0.429886522236769	0.375189568430477	1.14578484693779	0.251884186531439	-0.293402826477611	0.193474759541691	-1.51649149053155	0.129395120410019	0.0463664146021175	0.0423387021193845	1.09513074990763	0.273459358805387	0.637623134657357	0.243554863083215	2.61798564227191	0.00884505266643101	1.02587901411651	0.550122241476991	1.86482010136909	0.0622066247156742	0.508234740409208	0.307392748463554	1.6533725761246	0.0982550605900122	172	164	56	116
XL.HDL.C	0.00800788706799944	0.0191574751598612	0.418003259885602	0.675944733801581	0.463599521804031	0.383457438491623	1.20899864044275	0.226663367699344	-0.312627025312891	0.207469409929454	-1.50685841068904	0.131846953709986	0.0351897127398757	0.0441763722784331	0.796573166263706	0.425698966856052	0.619465191818115	0.242378548610236	2.55577564669002	0.0105951406901655	0.998909268595982	0.545385243269904	1.8315663669353	0.0670160515058658	0.475061238649383	0.306520967743784	1.54984907605563	0.121177744704833	172	164	56	116
XS.VLDL.C	0.0101412620936859	0.0192526681231667	0.526745801091484	0.598370125069364	0.409983874146958	0.371705561426222	1.10298019909593	0.270035764124516	-0.285915764169641	0.190256391664356	-1.50279189922851	0.1328927155382	0.0513446901364053	0.0419537316107906	1.22384084001718	0.221012274551425	0.627222569060712	0.24413787579845	2.56913257317976	0.0101953445137606	1.02833405545199	0.550992497960579	1.86633041149966	0.0619951524924492	0.513682502602943	0.309127745932058	1.66171593900161	0.0965697437349649	172	164	56	116
M.LDL.PL	0.00564227907706139	0.019241578414002	0.293233691938471	0.769343532941824	0.366930077493895	0.363928944195434	1.00824648148032	0.313336148567349	-0.279548467491901	0.187789656850269	-1.48862547693346	0.136586018944821	0.0522495759253474	0.0418955342751472	1.24713950613926	0.212346349448881	0.653715338809363	0.244046093823398	2.67865520225216	0.00739184668389654	1.08397097681887	0.547017546868405	1.98160183896192	0.047523821202983	0.495882526528711	0.306923105550936	1.61565720390646	0.106168448614764	172	164	56	116
XL.HDL.CE	0.00781172020252964	0.0191561904107836	0.407790903880982	0.683427192213994	0.453158205167669	0.381525276972193	1.18775408215141	0.234930309767396	-0.306911067047532	0.206799280153931	-1.48410123487414	0.137782065676691	0.0359186848707236	0.0440836238012869	0.814785214405969	0.415195265762078	0.619113624695955	0.242322443947467	2.55491655915361	0.010621325586961	1.00398403082083	0.545395250167081	1.84083750365127	0.0656453750756504	0.469019446858276	0.306357914841111	1.53095260196404	0.12578110735955	172	164	56	116
IDL.P	0.00801815878790443	0.0191708720803109	0.418246950598524	0.67576657163304	0.399061467472826	0.369509027620121	1.07997758550865	0.280152161628195	-0.28086720364148	0.189576280101899	-1.48155245735654	0.138459417191497	0.0479584393603454	0.0420896120015469	1.13943648039765	0.254521147585252	0.641729382788378	0.24380151744177	2.63217960873296	0.00848389993059458	1.04531707014711	0.549387037139667	1.90269700499207	0.0570800929819186	0.505813416424	0.308002479571224	1.64223813109606	0.100540663225991	172	164	56	116
M.VLDL.CE_.	0.0101059642494474	0.0193477247643871	0.522333471894804	0.601438167939645	0.348847919835121	0.370608467533784	0.941284267346969	0.346559202908975	-0.287197467866902	0.195439366781147	-1.46949651238129	0.141698167087584	0.037872879618877	0.0446012325966956	0.849144236916962	0.395801037675911	0.642634703666007	0.246970131221249	2.60207459294056	0.00926616954720853	0.986348450428414	0.562121229100379	1.75468991272037	0.0793123623835069	0.549008171590249	0.312682798994098	1.75579908250921	0.0791227211187442	171	163	55	116
XL.HDL.FC	0.00854626568606526	0.0191465975258865	0.446359499358076	0.655337583390075	0.465978550847864	0.385110061615835	1.20998799380292	0.226283499943076	-0.307017374091152	0.209242005124748	-1.46728365515381	0.142298908143791	0.0343187398680319	0.0444161676448129	0.772663237010269	0.43972170903254	0.622928014673872	0.242256533704676	2.57135692130911	0.0101300864286134	1.00069209358269	0.544965585470825	1.8362482333965	0.0663209520489215	0.487643044186093	0.306724229471256	1.58984194051677	0.111870437453374	172	164	56	116
IDL.PL	0.00744080836755757	0.0191646340691966	0.38825726286719	0.697825660638578	0.388300986338823	0.368261435332493	1.05441664286199	0.291692205891399	-0.271393812394169	0.1871877022866	-1.44984851610947	0.147100766828171	0.0450344402158266	0.0423430381636664	1.06356185500335	0.28752723021741	0.636002978932446	0.243558406098371	2.61129553736515	0.0090199906722412	1.03433178511004	0.550323475789065	1.87949784193195	0.0601765479172386	0.505511398496071	0.308091781253108	1.64078183598405	0.100842710088469	172	164	56	116
L.LDL.PL	0.00650424491122344	0.01918666039768	0.3389982819527	0.734611024420222	0.374823222420524	0.365861809862722	1.02449398192494	0.305602011895798	-0.267785767510649	0.186596502881784	-1.43510603561687	0.151256883908398	0.0478053867480053	0.0420857820108955	1.13590349195909	0.255996956708678	0.642258464487266	0.243564812590464	2.6369098953845	0.00836650517404338	1.0532761970374	0.548714901001008	1.91953270289531	0.0549169516493087	0.500677852120399	0.307514768703172	1.6281424603827	0.103494682064417	172	164	56	116
Remnant.C	0.00757020725916118	0.0191883272134591	0.394521480426458	0.693196071466402	0.359722395439119	0.364105003403353	0.987963340455998	0.323170602478072	-0.267046513930279	0.187399089802903	-1.4250149998655	0.154152865215012	0.0590941010161143	0.0419741845128684	1.4078677573354	0.159170232050067	0.65351956257467	0.244301418567383	2.67505430957789	0.00747171453000073	1.09843849465598	0.546927232041376	2.00838142682368	0.0446027750310586	0.468635203154179	0.304711974508207	1.53796123014377	0.124058094547793	172	164	56	116
M.VLDL.C_.	0.0108418590421062	0.0193598314790785	0.560018255005091	0.575466986176484	0.359170350012904	0.374115084003501	0.960053110313891	0.337028485795209	-0.271354038872094	0.197408937006174	-1.37457828904477	0.169262223352376	0.0416699489148842	0.044020574353907	0.946601663573837	0.343841795926205	0.653853048870477	0.246423422889055	2.65337215596123	0.00796919525047366	1.01035095896641	0.559632191850013	1.8053839176521	0.0710146260163432	0.540825933940231	0.311282288678279	1.73741312503389	0.0823142761917868	171	163	55	116
L.LDL.TG_.	-0.000550739421496098	0.0201689817537887	-0.0273062581056003	0.978215465484579	0.227087636570797	0.354677990739291	0.640264246725475	0.522000820635843	0.25213020866493	0.18451758858216	1.36642913340841	0.171804309813737	0.0420833176118919	0.0427777225123508	0.983767137199545	0.325230020897107	0.614380855160943	0.242963598753826	2.52869507330372	0.0114487444905613	1.0448642304992	0.546111619480987	1.91327961762142	0.0557122656298857	0.453090265750018	0.307548936589331	1.47322982408822	0.14068907577612	172	164	56	116
Alb	0.00396761263073483	0.0195108118065967	0.203354564129072	0.8388579103433	0.2639852642138	0.355370366441279	0.742845462488558	0.457575247492689	-0.245118190574597	0.183657080129483	-1.3346514623982	0.181990446410416	0.0549934358297739	0.0425128601476991	1.29357177189948	0.19581337810393	0.652302540747542	0.242686124645418	2.68784439860583	0.0071914899437387	1.30265969921275	0.552875083702865	2.35615555414113	0.0184651835028821	0.503191334276173	0.304305890483993	1.65357079836955	0.0982147500412586	172	164	56	116
XL.HDL.TG	0.010951139884803	0.0193259341355061	0.566655138531351	0.570948505597009	0.397674507765371	0.374549721528839	1.06174023075532	0.288353630179395	-0.260028803428079	0.196131050724759	-1.32579110990942	0.184908898523407	0.0532673169963964	0.0421892919807588	1.26257906913181	0.20674049392972	0.644809551795162	0.242735567390211	2.6564279752155	0.00789733186981917	1.08663029287681	0.543344704395215	1.999891199982	0.0455120136109148	0.401730685246488	0.303875353510854	1.32202457555393	0.186159967558458	172	164	56	116
XL.HDL.L	0.00914678914868329	0.0191536840102357	0.477547251160416	0.632972482338894	0.450376932602342	0.387668823881397	1.16175690398083	0.245334224115007	-0.272300388028374	0.207310416541132	-1.3134911046515	0.189017516384315	0.0365752472131055	0.0442721802548189	0.826145154871255	0.408721755518583	0.62093906893163	0.242109362690378	2.56470490042848	0.0103263588427427	1.00462351197819	0.547388997997042	1.83530088411389	0.0664611201573173	0.480751284246667	0.305633900495108	1.57296452869881	0.115727031851249	172	164	56	116
XS.VLDL.TG_.	0.00644046267708499	0.0192073084861958	0.335313127381367	0.737388892156545	0.33959235395495	0.362296376382032	0.937333012673742	0.348587286650332	0.247644301841752	0.191240287147596	1.29493793141308	0.195341642014388	0.0354685599864651	0.0445119836755838	0.796831708174819	0.425548777169474	0.59747927668686	0.243935459304682	2.44933343594214	0.014312088809249	0.985794664514544	0.554450762296895	1.77796610907476	0.0754094212631207	0.496948805908288	0.309808959397549	1.60404917557791	0.108703213519746	172	164	56	116
L.LDL.L	0.00693478358203238	0.0191531100369963	0.362070889199566	0.717299056935024	0.351817938249316	0.363841371889077	0.966954187817247	0.33356693594076	-0.235582212313725	0.183340564713108	-1.28494320218968	0.198812132569439	0.0485805498561673	0.0420390654978991	1.15560489465673	0.247842805033465	0.640519284336931	0.243156089239247	2.63418977637327	0.00843383342494772	1.06432594764866	0.548230174382458	1.94138520165831	0.0522115719012559	0.493814767729257	0.306738741503135	1.60988718056734	0.107422488090691	172	164	56	116
L.LDL.FC	0.00731126186143685	0.0191446241984031	0.381896337356504	0.702538257128018	0.358624373015539	0.365369828510853	0.981538006236566	0.326327501737924	-0.234660635848745	0.184174610289791	-1.27412044189759	0.202620734850379	0.0449105266467109	0.0424843763730001	1.05710688212556	0.290462810658897	0.633325579317094	0.242992266612711	2.60636105068524	0.00915099442033149	1.04846325358893	0.549054386331851	1.9095799609098	0.0561873172892833	0.499208318130074	0.307679732431319	1.62249334457384	0.104697757001739	172	164	56	116
M.LDL.FC	0.00618802238191599	0.019195645214319	0.3223659487778	0.747175477379567	0.340992814557412	0.361996587007981	0.941977982101512	0.346203912710132	-0.234652307898896	0.184291040578281	-1.27327029660578	0.202922143199121	0.0479493497122442	0.0421236232171366	1.13830069804484	0.25499494262456	0.63977175524967	0.242892717809893	2.63396844919165	0.00843933296432869	1.07899405881815	0.546156030237495	1.97561502405998	0.0481983957231598	0.493125952733236	0.306934092434104	1.60661837472195	0.108138109212608	172	164	56	116
L.LDL.C	0.0067058714541936	0.0191631534204774	0.349935697275576	0.72638695614502	0.344223253484008	0.362707728513505	0.949037548482209	0.342601515229859	-0.23115007903982	0.182207677488995	-1.26860778988734	0.204580984595623	0.0481949111070449	0.0420725766489002	1.14551840999034	0.251994473683979	0.63889128701083	0.243057940162901	2.62855550648803	0.00857483602699197	1.06307348793457	0.54822999892595	1.93910127139569	0.0524890079293123	0.491024109839526	0.306668385816875	1.60115659960051	0.109342238733803	172	164	56	116
IDL.FC	0.00784276612980961	0.0191327003812093	0.409914229227789	0.681868866943714	0.373527070121466	0.368646018643787	1.01324048336569	0.310945307905261	-0.235968315920784	0.186091041052721	-1.26802620150818	0.204788593823456	0.0438475548547645	0.0426787148162237	1.02738695491591	0.304238291659178	0.630014211441073	0.242972419171363	2.59294537869641	0.00951578822087235	1.03732613468276	0.550347130337777	1.88485789695332	0.0594490257680892	0.501835037299208	0.307889934999427	1.62991699387686	0.103119041483061	172	164	56	116
FAw6	0.00672858724146248	0.0191692269327074	0.351009838064042	0.725580967721776	0.399457261449645	0.374824711975352	1.0657175172482	0.286551356583981	-0.246908189215673	0.195975998633725	-1.25988994028365	0.207709068193697	0.0513653574094391	0.0419762560236729	1.22367648464101	0.221074293938281	0.654222701375385	0.243443718464723	2.68736735333012	0.00720177001752976	1.09177707730468	0.545953048093415	1.99976368135941	0.0455257880711046	0.477017744005185	0.304123096989505	1.56850219114284	0.116763979002783	172	164	56	116
L.HDL.TG	0.0128000380633133	0.0195257763219173	0.655545667034274	0.512116494175316	0.480444872408663	0.400377023730191	1.19998112761942	0.230146670032677	-0.276097220350248	0.220171132037239	-1.25401190335684	0.209837678913061	0.0415161067831443	0.0432822209172697	0.959195390238842	0.337460322313816	0.616497289739937	0.242796107443723	2.53915639847247	0.0111120136336935	0.998103041480233	0.551775873626923	1.80889214115057	0.070467761578558	0.452492733275414	0.30202498739042	1.49819634853751	0.134082244067837	172	164	56	116
L.LDL.P	0.0074849548131512	0.0191480236047614	0.390899602363661	0.695871447900808	0.354159253538663	0.364541387437885	0.971520013208401	0.331289392047543	-0.231759757974976	0.184969310203964	-1.25296330358488	0.210219061901855	0.049275343618687	0.0419827505293798	1.17370450952717	0.240513403364574	0.642704195084023	0.243054635683169	2.64427869592997	0.00818652201835995	1.07199415179092	0.547343264914087	1.9585408655009	0.050166580737646	0.492386207201671	0.306672008009564	1.60557923234492	0.108366391519129	172	164	56	116
L.LDL.CE	0.00666176357293761	0.0191668186467583	0.347567517370146	0.728165004420001	0.339220071673214	0.361987684115355	0.937103903140291	0.348705113907476	-0.228007368716389	0.182011168509003	-1.2527108670538	0.210310949688549	0.049407089943212	0.0419650009718737	1.17734037409713	0.239059678287643	0.641227942201483	0.243051306781688	2.63824108042111	0.00833373129952356	1.07040790099697	0.547662167338337	1.95450400782511	0.0506416413544802	0.487443615462081	0.306326897299218	1.59125306905697	0.111552633994403	172	164	56	116
LA	0.0071660226999718	0.019210893335593	0.373018712601717	0.709134516842417	0.374318407398761	0.369074318776992	1.01420876055301	0.310483149250511	-0.246200593493116	0.196677130410755	-1.25180082187966	0.210642450599356	0.050412742530067	0.0419714234726955	1.20112062824991	0.229704412277788	0.65836218564959	0.243800831328589	2.70040992912885	0.00692540864323061	1.09941221615962	0.546468581174467	2.01184890409759	0.0442358669781858	0.466787996549238	0.303772372519767	1.53663742583721	0.124382122263953	172	164	56	116
S.LDL.FC	0.00543190078621993	0.0192550824499007	0.282102182649856	0.777865159661372	0.33971132634289	0.362094303774266	0.938184673997719	0.348149513103498	-0.229667685967	0.185193631302739	-1.24014894222555	0.214920309295872	0.0484389629436381	0.042124766690349	1.14989272936996	0.250188055826078	0.638481899395579	0.242624551869626	2.63156343608073	0.00849929984713176	1.09016626559806	0.545009646873256	2.00026966834878	0.0454711524382782	0.490236726311508	0.306586526654322	1.59901588520963	0.109817073001736	172	164	56	116
M.HDL.PL_.	0.0155819889839421	0.0202196915007301	0.770634358263057	0.440923689930015	0.270793662014548	0.354747370463633	0.763342267091755	0.445259300985518	-0.249449447573079	0.204370998288708	-1.22057165479365	0.22224824394765	0.0503809761932759	0.0419875061654179	1.199903990363	0.230176630056715	0.62899961094475	0.242743873226446	2.59120694823049	0.00956399587958774	1.11127585377287	0.543660006476981	2.04406401157618	0.0409472238617262	0.416268016557787	0.305092943608232	1.36439739193809	0.172442528299255	172	164	56	116
bOHBut	0.0150137544107646	0.0197603012313478	0.759793802482459	0.447377848028629	0.142909000932648	0.358871747351481	0.398217474591787	0.690469886015479	-0.243995199501025	0.201507121296935	-1.21085149711151	0.225952324454817	0.041648004051504	0.0434491171830419	0.9585466115698	0.337787199156625	0.723097675508078	0.248160825214568	2.91382684951529	0.00357027872361504	1.09252993214167	0.541189272881317	2.01875755283358	0.043512424867452	0.552827966528796	0.317158301961187	1.74306635869317	0.0813220241410799	171	163	56	115
HDL.TG	0.0104227956778272	0.0193153714347474	0.539611454692357	0.589465015369919	0.383076830498176	0.373982011380615	1.02431886786208	0.305684688935929	-0.239634220474863	0.198025751818436	-1.21011645341246	0.226234210496732	0.063809056377226	0.0425166241015146	1.50080251491446	0.133406648025267	0.656707648692146	0.243654782677621	2.69523808018591	0.0070338353029531	1.1382206451693	0.543975681580848	2.09241089943859	0.0364017746225304	0.423397206517683	0.301488440136079	1.40435635385085	0.160212760957885	172	164	56	116
XL.HDL.P	0.00917128357772224	0.0191417606724245	0.47912434674488	0.631850170256329	0.426962079302556	0.384568681476817	1.11023622012833	0.266897248721065	-0.25184546147562	0.208607123349193	-1.20727162827537	0.22732755326484	0.0374671956375656	0.0443517860119226	0.844773097243339	0.398237537961314	0.624330117415244	0.241829412598363	2.58169637310474	0.00983160398677235	1.01952685288534	0.547116063265143	1.86345625972101	0.062398101007595	0.477779187645462	0.305275865306711	1.56507356769077	0.117565660476536	172	164	56	116
DHA.FA	0.00532472173068057	0.0195554011959971	0.272289055965292	0.785399770507664	0.252080566632339	0.35513500902335	0.709816155060524	0.477818149648851	0.218373101135452	0.182699556761101	1.19525796891231	0.231986256045397	0.0568928999948774	0.0417245585083043	1.36353509848533	0.172713930636764	0.708994317803568	0.249589592104975	2.84064055645947	0.00450230273476001	1.2507660491689	0.548271567287032	2.28128928034326	0.0225313346299193	0.430775744049888	0.30340931412337	1.41978417931735	0.155670522181257	172	164	56	116
