Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
M.LDL.TG	0.0192792771321568	0.00949628794616003	2.03019087473571	0.0423371410463474	-0.0333569052076546	0.201877743475585	-0.16523319823856	0.868760435967417	0.084988469615701	0.101499999803268	0.837324825422952	0.402410008552577	0.0382806337156558	0.0255217772904772	1.49992037309797	0.133635029939344	0.53665381540772	0.126304406222776	4.248892271115	2.14830193968467e-05	0.69167886989691	0.421537237462109	1.6408487991742	0.100828805564369	-0.0588631020160877	0.242995959036199	-0.242239016029558	0.808594964708641	560	552	151	409
PUFA	0.0201320040500124	0.00943254597659416	2.13431284617831	0.0328171804057599	-0.0672512490178921	0.204322121163469	-0.329143259843546	0.742047407580887	0.0858012055304119	0.103613208481841	0.828091387069143	0.407618746873909	0.0352331522836284	0.0257024810344737	1.37080744214427	0.170434990380466	0.535700261938167	0.126992027114537	4.21837712264415	2.46067009364292e-05	0.725887074341419	0.422770435794143	1.71697690491979	0.0859833918559998	-0.0478985895086427	0.242643314170352	-0.197403294100305	0.843511952021788	557	549	149	408
L.HDL.TG_.	0.0191236957163696	0.00949376905521961	2.01434178619034	0.0439736616766586	-0.0120422910548017	0.198223364813896	-0.0607511181444616	0.951557420436955	0.0850942367763911	0.10339577522218	0.822995297375913	0.410510667669823	0.0334688291301592	0.0261421148465634	1.28026478831566	0.200452026999757	0.539277959691049	0.126720895508653	4.25563564340677	2.08455939470324e-05	0.723156753525052	0.423239654794956	1.70862239710359	0.0875209171932994	-0.0437403792445306	0.242573961587034	-0.180317701695435	0.856903159498446	560	552	150	410
L.HDL.C	0.0204151719654353	0.00935471578238266	2.1823401630098	0.029084436929514	0.0462096567481396	0.207684429976365	0.222499379242818	0.823925156451787	-0.0876751431728985	0.107709842625297	-0.813993791430042	0.415648507702564	0.035047167902091	0.0264055135827713	1.32726704187106	0.184420362149378	0.549265429853592	0.12616235977799	4.35363947551506	1.33895839877358e-05	0.688073336963281	0.421200342669693	1.63360108541714	0.1023426397752	-0.0554875455339541	0.242870368044944	-0.228465687191967	0.819284228409799	561	553	151	410
L.HDL.CE	0.0203942276390267	0.00935531272808783	2.17996214897192	0.029260267406252	0.0458765370943729	0.207641094719482	0.220941510428613	0.825137975347313	-0.0871306085562546	0.107570248730973	-0.809987980730281	0.417947083705393	0.0352467338009762	0.0263480627591313	1.33773530612838	0.180982737486721	0.54920801394898	0.126156066457148	4.3534015396361	1.34041311331808e-05	0.688151607045383	0.42117633530879	1.63388003872738	0.102284041869226	-0.0556195134387726	0.242880800389586	-0.228999218339028	0.818869523660245	561	553	151	410
L.HDL.P	0.0204088052937006	0.00934822045929426	2.18317543778181	0.0290228928481505	0.0493226267981853	0.208919176012337	0.236084727786178	0.813366924475817	-0.0878963595189172	0.108628303979251	-0.809147858330789	0.418430102769927	0.0354767162569593	0.0262619791091157	1.35087748374018	0.176734682034849	0.548815280661087	0.126129792539423	4.35119466710887	1.35397773057561e-05	0.68468475717081	0.421073087636091	1.62604729980403	0.103939593638376	-0.0544408025313333	0.242964497237675	-0.224068961310334	0.822703643732671	561	553	151	410
S.HDL.PL_.	0.0191215783538517	0.00951365120514574	2.00990954382575	0.0444407634710047	-0.0308577456929742	0.198959112904735	-0.1550959151479	0.876745702459702	-0.0813887731221665	0.100879387629437	-0.806792894313894	0.419785813648677	0.0414278395792059	0.026017419836593	1.59231160658516	0.111314706315456	0.531985767841532	0.126525156126524	4.20458495470695	2.61561682391961e-05	0.712231399864079	0.421678866367536	1.68903745639294	0.0912122521475069	-0.061524694398058	0.243138316210418	-0.253044009504503	0.800234204911154	560	552	150	410
XS.VLDL.FC	0.0193731580865483	0.00948977225697719	2.04147766268095	0.0412033719257477	-0.0346519774951817	0.202535221259309	-0.17109111827427	0.864152119494181	0.0811591543490473	0.101108189518338	0.802696148904215	0.422150379385677	0.0411802524739152	0.0254325802757295	1.6191928631486	0.105405773096014	0.542669722959325	0.125982620351241	4.30749671221598	1.651125493042e-05	0.703078066694491	0.422316798594839	1.66481198245919	0.0959502725896375	-0.0636695503027902	0.242829426332132	-0.262198660452732	0.793168286080813	560	552	151	409
S.LDL.TG	0.0197378116212447	0.00943039069531037	2.09300041312817	0.0363491176765967	-0.0198617386615242	0.199467631064789	-0.0995737431456883	0.920682740136619	0.0807125844698827	0.100597761034969	0.80232982960551	0.422362191674065	0.0367896291647429	0.0258175845021126	1.42498339307198	0.154162001641875	0.540043515066645	0.126073982710898	4.28354449866969	1.83939290237529e-05	0.696644424706889	0.421807339646762	1.65157018199419	0.0986222027701619	-0.0554766849042136	0.24285762024099	-0.228432959398859	0.819309668817382	560	552	151	409
L.VLDL.CE_.	0.0193568022881888	0.00949746792262924	2.03810135984436	0.0415397972071163	-0.0178211123408337	0.199823276952999	-0.089184366369016	0.928935389694251	0.0802517552252061	0.102283576700422	0.784600595853769	0.432687780596312	0.0475646156888206	0.0262977087633652	1.80869809293355	0.0704979194339447	0.53445356037264	0.126776302540076	4.21572131119451	2.48981083479395e-05	0.760993182541287	0.427431033621659	1.78038823267775	0.0750124462139562	-0.0511685893003317	0.242723770116961	-0.210809964247322	0.83303556292707	556	548	149	407
SFA.FA	0.0198964314453645	0.00939820028955988	2.11704696988281	0.0342558616625707	-0.0282524095859883	0.198985784580472	-0.141982049851218	0.887094184180651	-0.0771117167255731	0.099187421809184	-0.777434429880838	0.436902505886125	0.035318955714928	0.0257344291026398	1.37243983824397	0.169926555444582	0.538315889589373	0.126807094390945	4.24515593685752	2.18441455063739e-05	0.71385995085921	0.42230742090966	1.69037984064201	0.0909553092862483	-0.0681732943505464	0.243905928078325	-0.279506508462779	0.779856143949764	556	548	149	407
ApoB	0.0201758583809315	0.00941807907702336	2.14224771483956	0.0321735537565148	-0.020908713192766	0.199516992975773	-0.104796653562762	0.916537165498971	0.0768233229596416	0.100100328846087	0.76746324258099	0.442806139560464	0.0393265131260485	0.0255221824580354	1.54087579268391	0.123347018437372	0.54154850594856	0.126080417907845	4.29526261837416	1.7448665601572e-05	0.704308473431609	0.422964820048181	1.66517034052946	0.0958787764429524	-0.0565891713789784	0.242662966959406	-0.233200690192026	0.815605569928166	560	552	151	409
XS.VLDL.TG	0.0199151717754012	0.00940476546320903	2.11756176730918	0.0342121990028761	-0.00433926322669003	0.198037183816305	-0.0219113559538144	0.982518666209355	0.076882279677581	0.1006216180421	0.764073180033872	0.444823633958104	0.0358298880214042	0.0261250221207242	1.37147780606017	0.170226057440513	0.540966852454679	0.126029795753431	4.29237268235397	1.76773915669829e-05	0.689751449732548	0.421422614300273	1.63672149127024	0.101688676326915	-0.0570264073504782	0.242847253367581	-0.234824180877851	0.814345198818595	560	552	151	409
XL.HDL.CE	0.0201754235870363	0.00940100735900809	2.14609167045318	0.0318656657043649	-0.0570334589024879	0.209332424489223	-0.272454012041618	0.78527294721079	0.080672179319474	0.106492800742432	0.757536460277637	0.448728530868826	0.0456082139599465	0.0260772045608932	1.74896867697019	0.0802964339564923	0.5396232290501	0.126231219040735	4.27487932977946	1.91240844874994e-05	0.699716117034447	0.422716809959866	1.65528339670447	0.0978670252492112	-0.0533209104837145	0.242857553899775	-0.219556318621736	0.826216713949802	561	553	151	410
XL.HDL.TG	0.0192661349259992	0.00945358531261672	2.03797123407632	0.0415528097548856	-0.037344598237222	0.201453311464491	-0.185375946246505	0.852934173552481	0.0759204330986731	0.102977122173996	0.737255338815877	0.460967086218976	0.0358743777229811	0.0256378203765742	1.39927564808747	0.161730339221732	0.53478201360547	0.126433068969439	4.22976376326621	2.33936845322873e-05	0.722096667865818	0.423790883661556	1.70389853983384	0.0884000438633925	-0.0388638079973223	0.243546100207184	-0.159574749767132	0.873216070828452	559	551	150	409
L.LDL.PL_.	0.0192382672609218	0.0095281405386857	2.01909986348454	0.0434768410574582	-0.0259193925422651	0.200647645743852	-0.129178652688275	0.897216287355605	-0.0753932853307233	0.10261818149671	-0.734697148508136	0.462523957322429	0.0417587653291625	0.0255377654963133	1.63517694354234	0.102011960040123	0.541179206473463	0.126085186904422	4.29217118806906	1.76934450492727e-05	0.695829832759478	0.421774560340507	1.64976719363472	0.0989905610641537	-0.0583169994586565	0.24288223960737	-0.240104009057758	0.81024962633309	560	552	151	409
Gp	0.0201901265321996	0.00937803985316708	2.15291541178311	0.0313253270302583	-0.00928604487027546	0.197970766247879	-0.0469061419838544	0.96258803288905	0.0761785708108279	0.103962149358079	0.732752942115926	0.463709127320782	0.0357756578004902	0.0263598018332993	1.35720511203906	0.174716046896059	0.537243747064847	0.126411619335454	4.24995542252474	2.13813063055749e-05	0.694724914575582	0.421405268598395	1.64859095588969	0.0992314628224229	-0.0499539085059304	0.243068833985321	-0.205513424682603	0.837171010565546	561	553	151	410
S.VLDL.FC	0.0199760696929672	0.00940274094985478	2.12449431495565	0.033628830930938	-0.00652715335702303	0.198151056948184	-0.0329402903903251	0.973722203131452	0.0732416084008449	0.100888457753315	0.725966181185268	0.467859503005296	0.0363033699637262	0.0260603123103721	1.39305199152496	0.163604069189392	0.544396287856513	0.125950790545072	4.3222935362339	1.54415559900767e-05	0.699197414154203	0.422001244534973	1.65686102401117	0.0975475759613384	-0.0586799165326859	0.242647789387145	-0.241831655177628	0.808910609497587	560	552	151	409
HDL3.C	0.0201446209049871	0.00941726508128497	2.13911584001396	0.0324262878609422	-0.0538480046154427	0.211393211969189	-0.25472910938735	0.798932331667641	0.0783925882229069	0.108542184180923	0.722231534352015	0.470152138555532	0.0425139464463123	0.0255113091115088	1.66647451373372	0.0956189403156229	0.539929827171543	0.126083429290571	4.28232187377475	1.84953177645422e-05	0.696270423969785	0.422485279832865	1.64803475341254	0.099345539796481	-0.067548443632653	0.243058171614854	-0.27791060544835	0.781080982511406	560	552	151	409
XXL.VLDL.PL_.	0.0212771362244186	0.0095579786111986	2.22611255893472	0.026006642924672	0.0107573389886031	0.20096827880178	0.05352754699767	0.957311582775625	-0.0652846834891331	0.0904310914023576	-0.721927408778692	0.47033910888721	0.0464850966571963	0.0258203900462301	1.80032511414301	0.0718093176186574	0.536769607978326	0.127643245265079	4.20523316266055	2.60813137800587e-05	0.674809644147964	0.42058886453114	1.60444011017796	0.108617075705663	-0.103771460750927	0.248907576552938	-0.416907601560519	0.676745993217298	549	541	147	402
Remnant.C	0.0200120778163041	0.00943300558808043	2.12149538441824	0.0338801359488707	-0.0271222595487576	0.200272851472611	-0.135426541087955	0.89227464067722	0.0721712283632746	0.101168844912076	0.713374047375925	0.475614328110607	0.0391532296524318	0.0255315410608245	1.53352394824723	0.125146810651246	0.545178209460217	0.126058029185953	4.32481939453459	1.5265687837702e-05	0.710261690920181	0.423317559530652	1.67784603999814	0.0933771588121835	-0.0550591240788563	0.242588344221017	-0.226965249528613	0.820450763895022	561	553	151	410
VLDL.C	0.0201431311593701	0.00940759943274874	2.14115527594106	0.0322615183313988	-0.0158199325248424	0.198446889513572	-0.0797187225439501	0.936460968407196	0.0718815805634227	0.101039714381407	0.711419079156169	0.476824579471945	0.0373201460626599	0.0259114923728661	1.44029319213357	0.149784466679925	0.546163113394541	0.126079140440482	4.33190701876944	1.47823371272318e-05	0.706562895645034	0.4228601225681	1.67091399244261	0.0947386673053452	-0.0525768881361032	0.242595274139385	-0.216726761568713	0.828421290930292	561	553	151	410
S.VLDL.C	0.0197153045570519	0.00943596592547276	2.0893785239124	0.0366736628857622	-0.0130787480086962	0.198788486311375	-0.0657922812904272	0.947543201560709	0.0705665909310318	0.100358317908276	0.703146409802598	0.481964512318199	0.0379632480558881	0.0256698290887845	1.47890536881193	0.13916560825575	0.546074522336775	0.125974884211614	4.33478884107941	1.45900103179331e-05	0.706208112781186	0.422720947254425	1.67062483505493	0.0947958038869765	-0.0599678425897421	0.242608964341419	-0.247179005740903	0.804769692272403	560	552	151	409
S.VLDL.P	0.0201250181252053	0.00938712033965911	2.14389689244531	0.0320411492570141	0.000902715569744383	0.197975283960521	0.00455973872942845	0.996361867473366	0.0712526846997408	0.10133594906301	0.703133343680791	0.481972654258869	0.0357926155733279	0.0262807511306492	1.36193274672373	0.173219110508335	0.544686392519883	0.125947713012111	4.32470252530515	1.52737827914124e-05	0.698799320097326	0.421966807906954	1.65605281506268	0.0977111236393361	-0.0563494813027412	0.242661658229448	-0.232214193679746	0.816371654079806	560	552	151	409
L.HDL.FC	0.020483631788488	0.00935211212348963	2.19026798631289	0.0285048071545741	0.0375991243023321	0.20740293929068	0.181285397549917	0.8561435671943	-0.0742974361040448	0.108306075345141	-0.685995091847616	0.492716203472486	0.0355691766118703	0.0265556495388296	1.33942032033	0.18043387785384	0.548758021511417	0.126141121184501	4.35034996009567	1.35920432205733e-05	0.686718492550323	0.421206888027525	1.63035912296251	0.1030256186758	-0.0550239741465153	0.242864253203919	-0.226562672030267	0.820763820905105	561	553	151	410
His	0.0189465886459297	0.00955724133111401	1.98243279514647	0.0474308221345414	-0.0510666735323815	0.199316787279021	-0.256208592510042	0.797789774156435	-0.0697524434820805	0.102534438011207	-0.68028308181156	0.496325234772529	0.0427557949761369	0.0254007789935339	1.68324739123241	0.0923272100300482	0.527409508618553	0.126583307249654	4.16650125579647	3.09310189683272e-05	0.684836819299002	0.421693696721465	1.62401483499372	0.104372642459505	-0.0910569288718734	0.247320770667075	-0.368173399372298	0.712743943641878	557	549	149	408
XS.VLDL.CE_.	0.0198224590567029	0.00938613523396614	2.11188722116108	0.0346961237085113	-0.0234177364497254	0.200717040744364	-0.116670395113839	0.907121251297274	0.0682709285649806	0.100617750459377	0.678517739198949	0.497443480234181	0.0421984660617624	0.0254666653491957	1.6570079153726	0.0975178748041922	0.548765475958469	0.126114132611582	4.3513400488477	1.35308012272371e-05	0.7088776576057	0.42371470103737	1.67300699237051	0.0943259195192526	-0.0607999893205486	0.242589413332333	-0.250629194759032	0.802100807828221	560	552	151	409
S.LDL.FC	0.0202782183622723	0.00941863315032187	2.15298950905411	0.0313195030425354	-0.0333677786967901	0.202222080921439	-0.165005614346106	0.868939563023497	0.0685799348195099	0.101549514730096	0.67533493391658	0.49946299397142	0.0422190980271892	0.0254722561607389	1.65745420275188	0.0974276806727835	0.543157544074091	0.126057056853564	4.30882298565052	1.64125659857324e-05	0.706525738402381	0.423105258251581	1.66985808997504	0.0949474439650902	-0.0572541095706368	0.242777369662902	-0.235829680707615	0.813564835764554	561	553	151	410
L.VLDL.FC_.	0.0206999178475168	0.00939890401329868	2.2023757044681	0.027638780599796	0.00416817121896484	0.199061248108846	0.0209391393782767	0.983294204751682	-0.0641864623378554	0.0968523177331591	-0.662725103953605	0.507506628766751	0.0449733716177332	0.0259226180814026	1.73490854498212	0.0827570053963595	0.527507517366581	0.126449543279726	4.17168384862928	3.02356958460748e-05	0.735532090608279	0.425797472919916	1.727422395357	0.0840918314205904	-0.0644619338814415	0.243871329814249	-0.264327643313139	0.791527461246159	555	547	149	406
XS.VLDL.PL	0.0196231124523552	0.00946710307526321	2.07276843785813	0.0381938350963893	-0.0286440702733765	0.202540448000052	-0.141423950407028	0.887535034729456	0.0664930301464581	0.101253972698514	0.656695518944652	0.511376716324751	0.0409685557162978	0.0254093370851842	1.61234256442629	0.106887415795996	0.542284992504344	0.125974778783044	4.30471081388661	1.67204004865753e-05	0.699652022251357	0.422082733043775	1.65761820486221	0.0973945528064482	-0.0630937317636287	0.242895552928199	-0.259756636146729	0.795051502315531	560	552	151	409
XL.HDL.C	0.0202297740363069	0.00939521705950544	2.15319921915372	0.0313030250272983	-0.0522717025938671	0.21050222898937	-0.248318998068693	0.803887600920778	0.0701714527051907	0.107385433661751	0.653454107437146	0.513463566377734	0.0451140841998019	0.0261254751103003	1.7268234935186	0.0841993678376227	0.540046401093902	0.126242886195466	4.27783629928842	1.88718718947807e-05	0.697670640136161	0.422514820175016	1.65123353506788	0.0986908979676388	-0.0541274522744746	0.242842639417953	-0.222891055723195	0.823620297793052	561	553	151	410
Phe	0.0198726277061956	0.00946195685664707	2.10026615078413	0.0357054351304012	-0.0158356820862955	0.198024221273316	-0.0799684098463837	0.93626238077158	0.0662302473156769	0.101599301909685	0.651876991975311	0.514480528578928	0.0380537374223957	0.0259617001327596	1.4657644617957	0.142712465882356	0.540846675165923	0.126145718697864	4.28747547478265	1.80715202471659e-05	0.692564141750155	0.422156434331634	1.64053911163675	0.100893123219757	-0.0404184620460598	0.244183122101578	-0.165525207877578	0.86853061046966	560	552	151	409
M.LDL.FC	0.0201602448440827	0.00942516962795762	2.13897952396336	0.0324373267261718	-0.0318102121116282	0.202041904081886	-0.157443636537575	0.874895225284748	0.0659116146689929	0.101316261014041	0.650553168951416	0.515334969297521	0.0420546306610831	0.0254575372867998	1.65195204026625	0.0985443280956144	0.5433134181163	0.126055459213426	4.31011414742782	1.63170299820334e-05	0.70658734083846	0.423082264246381	1.670094448646	0.094900678326037	-0.0572991244512356	0.242806682309104	-0.235986604266069	0.813443064900109	561	553	151	410
S.VLDL.L	0.0200847861945529	0.00939026160264308	2.13889527730512	0.0324441506247674	-0.000102583497555819	0.197949781003651	-0.00051822991182762	0.999586512372914	0.0648281627957377	0.101510927618207	0.638632355322013	0.52306212770144	0.0363960280182824	0.026205393449958	1.38887546518943	0.164870622345938	0.545002300949414	0.125930591473312	4.32779910403989	1.50606743616768e-05	0.69760338430479	0.421981847062787	1.65315970144325	0.0982983655782377	-0.0572527136919626	0.242659461812092	-0.235938517560454	0.813480379147846	560	552	151	409
IDL.CE	0.0200311430630428	0.00943963337880976	2.12202553417054	0.0338355938633981	-0.0349762456239772	0.203334601383674	-0.172013250012379	0.863427112259731	0.0650989511531283	0.102328018741228	0.636179141880519	0.524659666554635	0.0414522009833163	0.0254104122229992	1.63130769463856	0.102825410588883	0.544268453498663	0.126031136737661	4.31852372030556	1.57076342520322e-05	0.710671892036139	0.423662695451026	1.67744741197845	0.0934550247102347	-0.0575392926559062	0.242712931447485	-0.237067272488346	0.812604601477211	561	553	151	410
XL.VLDL.CE_.	0.0187558722388238	0.00960337938524882	1.95304918054509	0.0508137678887113	0.0491320012487124	0.201134087471262	0.244274860946842	0.807017951882324	0.0643305760859081	0.10140506976435	0.634392109146048	0.525824957983339	0.0486537858191208	0.0268974370955798	1.80886326255658	0.0704722490527642	0.539899696289692	0.127678381286748	4.2285913311914	2.35159053142205e-05	0.697068966427648	0.421067754849851	1.65547933414236	0.0978273050310575	-0.047750049730031	0.246551796401421	-0.193671473609088	0.846433129663609	548	540	146	402
S.LDL.PL	0.0204323064993052	0.00940533773884947	2.17241603296265	0.0298242967653556	-0.0322216631107131	0.202770512317024	-0.158907045913736	0.87374210939973	0.0619054094417678	0.101494830557767	0.609936576095211	0.541903822235405	0.0407693728969166	0.0253916105982261	1.60562374486654	0.108356605046271	0.542845964653556	0.126060787129618	4.30622382276094	1.66065032323063e-05	0.704880384071509	0.423019349730506	1.66630766304324	0.0956521512231936	-0.0574830415508014	0.242718814086422	-0.236829772620487	0.812788853297608	561	553	151	410
S.VLDL.CE	0.019996367985617	0.0094368005114687	2.11897750316064	0.0340923682294459	-0.0192828389198381	0.199254166631375	-0.0967750850375533	0.922905010304579	0.0593723558672144	0.100017356503017	0.59362052690748	0.552765948626984	0.0396820108223446	0.0254894021329173	1.55680429911296	0.119516956200399	0.547211796672766	0.126098356689894	4.33956326662123	1.42766161494616e-05	0.70656409075816	0.423113077661221	1.66991787316934	0.0949356135909746	-0.0569395070558606	0.242592560514028	-0.234712502869881	0.814431882908681	561	553	151	410
S.LDL.L	0.0201915624447698	0.00942146464379446	2.1431447453416	0.0321014774719105	-0.0274060340392929	0.201332381635064	-0.13612332907763	0.891723785245702	0.0599217734177699	0.101030941611584	0.593103186627131	0.553112097978634	0.0418685155145689	0.0254432947953842	1.64556186025736	0.0998539968800916	0.543426715656909	0.126046511370172	4.31131897066932	1.62283606117866e-05	0.702409167719386	0.422651742956782	1.66191002267134	0.0965308167850039	-0.0574575231535518	0.242794700723834	-0.236650647572851	0.812927824930813	561	553	151	410
S.LDL.P	0.0202068102228791	0.00941831101753866	2.14548130606966	0.0319143845049981	-0.0276287108632331	0.201471672225429	-0.13713446936758	0.890924507221505	0.0592303192318764	0.100645784127615	0.588502735065132	0.556194898575018	0.0417504971754345	0.0254311128739161	1.6417094046347	0.100650241700175	0.543474661685074	0.126048609782662	4.3116275746488	1.62057227921966e-05	0.702739060710602	0.422676000522694	1.66259513159388	0.0963935062961745	-0.0567347409478401	0.242795682393583	-0.233672775349729	0.815239024790428	561	553	151	410
XXL.VLDL.C_.	0.0205226514619277	0.0096788412479096	2.12036244177061	0.0339754915189065	0.0111114119610524	0.201109529568249	0.055250549215181	0.955938857955581	0.0634039382130987	0.107741178541078	0.58848380045263	0.556207604114535	0.0446911180597176	0.0258289828664678	1.73027015003898	0.0835820200814718	0.547916748968449	0.127792775542279	4.28754087735715	1.80662019010604e-05	0.688058322848323	0.421928769115035	1.63074521865735	0.102944090904071	-0.0924833312190644	0.2474544694305	-0.373738778822256	0.708598671292911	548	540	147	401
M.LDL.PL	0.020275591720956	0.00941104800621971	2.15444567996635	0.0312052375255042	-0.0277696435777995	0.201537832224798	-0.137788738080823	0.89040738516786	0.0592340393605836	0.100730322652703	0.588045762196256	0.556501576890865	0.0406488912074101	0.0253966352694024	1.60056207352725	0.109473948127841	0.543861775366895	0.12603113559919	4.31529695246506	1.59388498032866e-05	0.706024268714765	0.423142010202086	1.66852794497426	0.0952109692582659	-0.0571453144416472	0.242726449082028	-0.235430933290403	0.813874279411299	561	553	151	410
IDL.C	0.0200404595189988	0.00944179725554553	2.12252593193825	0.0337935974231821	-0.0332298743918979	0.203584226705814	-0.163224209112802	0.87034190569694	0.0599461844694277	0.102710363551264	0.583642997617352	0.559460525350667	0.0418572693004234	0.0254407693924017	1.64528315377619	0.0999114322451036	0.544213461564092	0.126024822889615	4.31830372053583	1.57232963230583e-05	0.707686815909094	0.423424597110098	1.67134082606231	0.0946543767738216	-0.057936893186962	0.242742543736858	-0.238676304100066	0.811356592371229	561	553	151	410
Lac	0.020200790592465	0.00936205256405752	2.1577309520798	0.0309487559997668	-0.00402706615857387	0.200553766814941	-0.0200797333429783	0.983979767335963	0.0603492381707837	0.103655663937141	0.582208785111642	0.560426056626174	0.0413333045447182	0.0255282811675374	1.61911819575534	0.105421834511272	0.553952805547436	0.126277458984548	4.38679088098549	1.15035290965977e-05	0.568652307625035	0.433077530640878	1.31304966753535	0.18916621249198	-0.0152879168450427	0.244171035481447	-0.0626115084244067	0.950075865002486	559	551	150	409
IDL.L	0.0200188175463677	0.00944625290899224	2.11923370454236	0.0340707212016812	-0.0327141724839884	0.203412731867544	-0.160826572573102	0.872229995775141	0.0597130305282331	0.102639709662423	0.581773182373825	0.560719470034872	0.0415954443249333	0.0254153131625957	1.63662922659361	0.101707964978058	0.543736887174037	0.126042630569899	4.31391256050069	1.60390404199371e-05	0.705575880593964	0.423084534803494	1.66769480458953	0.0953763273006231	-0.0577561947638727	0.242749162046283	-0.237925413529793	0.811938944271509	561	553	151	410
S.VLDL.PL	0.0201588347884854	0.00938464490572842	2.14806580227456	0.0317085284460713	-0.00277327863234603	0.19796031060943	-0.0140092659170334	0.988822588630066	0.058554506648197	0.101310914981628	0.577968392239032	0.563285459130657	0.0367760633958174	0.0262040508050852	1.40344955325306	0.160482825103459	0.544587107040234	0.125915445378632	4.32502228303003	1.52516444680935e-05	0.695590898753813	0.42182166566652	1.64901652847705	0.0991442486106436	-0.0586848896497642	0.242645055913336	-0.241854874927781	0.808892616767701	560	552	151	409
IDL.P	0.0200583077149045	0.00943840445746377	2.12517992901254	0.0335716021354785	-0.0323284968103295	0.203535477842018	-0.158834701218146	0.873799108233322	0.0580035604292027	0.101974002649872	0.568807332476278	0.569486898034751	0.0414212502736154	0.0254012257694282	1.63067919042978	0.102958029753179	0.543780471395624	0.126049016813946	4.31403976913416	1.6029809143929e-05	0.705279543193363	0.423061277045868	1.66708602620914	0.0954973003236111	-0.0566785796067708	0.242763084663769	-0.233472810272087	0.815394280463322	561	553	151	410
M.LDL.L	0.0201401420447056	0.00942755497570718	2.13630597717038	0.0326544820124705	-0.0253995050614381	0.200987777208978	-0.126373381576477	0.899436371630628	0.0572345119807795	0.100934477874153	0.567046198546154	0.570682794440349	0.0417048440875955	0.0254284063820741	1.64008878342434	0.10098670824802	0.543813095437051	0.126035514312185	4.3147607910739	1.5977581653866e-05	0.702310483356891	0.422670107989	1.6616043341659	0.0965921337661469	-0.0574199581861613	0.242791861729968	-0.236498693889598	0.813045720664143	561	553	151	410
S.HDL.TG_.	0.0196123028613554	0.0094048176888073	2.08534641609226	0.0370378669881697	0.00145585994164399	0.199435774578486	0.00729989363603896	0.994175579301403	0.0590618167557654	0.104445012784774	0.565482402472118	0.571745690373423	0.033180430575906	0.0266113071464315	1.24685459430186	0.212450818160639	0.534688543462254	0.126363315450634	4.23135893162868	2.32283657495277e-05	0.69993780362048	0.421362710488519	1.6611289660848	0.0966875480699629	-0.0475509624304084	0.243032838110507	-0.195656532673115	0.844879008650067	559	551	150	409
S.LDL.C	0.0201662524843527	0.0094232562302416	2.1400513783796	0.0323506148233014	-0.0246397476309982	0.200846231569263	-0.122679661144158	0.902360770245469	0.0561874123408142	0.100873660973662	0.557007763954206	0.577522124593575	0.0423876417870151	0.0255253948722335	1.66060670164693	0.0967924621502416	0.543941291548542	0.126027227482069	4.31606171472693	1.58837588609155e-05	0.701223023013494	0.422561107616349	1.65945944947245	0.0970232453605418	-0.0576113490442475	0.24282718251775	-0.237252470859749	0.812460932228736	561	553	151	410
ApoA1	0.0202390967959713	0.00934576019931852	2.1655912803591	0.0303424332940268	0.0394318346735573	0.213195173917593	0.184956506983592	0.853263149324076	-0.0607145404415089	0.109108378756761	-0.556460843184756	0.577895855502159	0.0386204817849147	0.0256735479552063	1.50429079191927	0.13250650896704	0.548702724871549	0.126194093231184	4.34808564190355	1.37330980938831e-05	0.675551485677363	0.421357671953668	1.60327325368279	0.108874338797314	-0.0528054272385359	0.243067458999256	-0.217245975483282	0.828016656887879	561	553	151	410
M.LDL.P	0.0201635825830071	0.00942295420530271	2.13983663124036	0.0323679717163575	-0.0255979259287038	0.201196886885563	-0.127228240580399	0.89875975425136	0.0558180159642579	0.100461303433776	0.555617078978604	0.578472653458409	0.0416353273211989	0.0254213271014015	1.63781092761689	0.101461141311949	0.543852468498304	0.126038551200743	4.31496921630036	1.59625145425629e-05	0.702574092234151	0.422702975768998	1.66209876085211	0.0964929740084142	-0.0565713050149024	0.242797945419295	-0.232997461808038	0.815763376719808	561	553	151	410
FAw6	0.0201488344619528	0.009405388478565	2.14226499074145	0.0321721643313884	-0.0550228604112812	0.204390219961264	-0.269204957173143	0.787771965771928	0.057356299222706	0.103387216578786	0.554771674107288	0.579050844235938	0.0353917001280145	0.0256645168246587	1.37901291381452	0.167890772325949	0.53675789566031	0.126940626614097	4.2284169377237	2.35341368785382e-05	0.724179730410079	0.422819251459424	1.71274067562076	0.0867602584170438	-0.0474548804640666	0.242711664388644	-0.19551957086034	0.844986217998644	557	549	149	408
